Date,MSFT,AAPL,NVDA,AMZN,GOOGL,META,GOOG,CVX,TSLA,LLY,UNH,AVGO,JPM,V,XOM,JNJ,HD,MA,PG,COST,MRK,ABBV,ADBE,CRM,AM
05/30/2023,2.1439896388020502e-07,2.0286089347752453e-08,4.703392962512305e-07,1.3942292754947945e-07,4.384868651029099e-07,4.793894877245241e-07,6.313483083409018e-07,-4.4550905442178263e-07,7.679449397670514e-08,-6.848682034903811e-07,-7.186971646862406e-07,3.539094572526908e-06,-1.1054395589122154e-08,-6.135392345408394e-07,-3.067294576999206e-07,-7.16421317109453e-07,3.6786935970779796e-07,-1.0737124564759638e-06,-1.3516165511455706e-06,3.098652474968026e-07,-9.681458164885759e-07,-8.836749735147243e-07,2.6465295917981522e-06,1.2783330800267728e-06,6.989449765907569e-07
05/31/2023,2.672936302280047e-07,5.7526222535529076e-08,4.374113189266036e-07,2.193301066832239e-07,4.334104468906059e-07,5.244637933368296e-07,5.681658971640067e-07,-4.825125634139e-07,1.469044353073285e-07,-1.0252428358045302e-07,-6.750861598820997e-07,2.5560343220336564e-06,1.0402039291235193e-07,-7.202954972434238e-07,-3.9143037563252375e-07,-7.415896445020407e-07,1.206046423876048e-07,-1.175465392750989e-06,-1.2318956269817902e-06,5.681050748085774e-07,-9.054954866322905e-07,-9.224024088819529e-07,4.08075556431197e-06,8.437887076284348e-07,-5.766341876278149e-07
06/01/2023,1.1204937346686003e-07,2.134063687011003e-08,3.090174773126044e-07,1.295201019528194e-07,2.665926907274433e-07,5.328922739444177e-07,2.3772278916839782e-07,-3.0859699748048495e-07,1.393255012653938e-07,-3.750862546644058e-07,-1.1680022724038606e-07,3.2235658816008913e-06,-3.967518734272508e-08,-2.164026207997067e-07,-2.070347781282755e-07,-3.5998682757330876e-07,-1.055613710183759e-07,-4.2821783541016743e-07,-3.7701482910294336e-07,7.171820833147816e-07,-4.3621653427333033e-07,-4.5932486668017363e-07,4.156930713909122e-06,4.609479355947143e-07,-1.0061665786287554e-06
06/02/2023,2.7062985731158884e-07,5.295825008374967e-08,6.158933840190191e-07,1.736122255613333e-07,1.9932131154349552e-07,6.097575986766103e-07,2.5542227901442317e-07,-2.6284145003367513e-07,1.3912779282511964e-07,7.405285681711042e-08,2.9508915232182935e-07,3.2001133264909555e-06,9.181714932039578e-08,-2.7875579786351636e-07,-1.6949680606331964e-07,-5.070643405953289e-07,5.651940740530955e-08,-9.626215675308835e-07,-1.1090959219136807e-06,8.862922644585384e-07,-8.091564962652096e-07,-7.541102868047811e-07,5.611877865482536e-06,2.2167205096605463e-07,-9.349107792168914e-07
06/05/2023,3.3073871642267204e-07,7.83908901939085e-08,8.049023505400471e-07,2.0727255352407996e-07,2.2597902217522374e-07,8.551615197382645e-07,3.201629210209255e-07,-2.429742799405898e-08,1.668094199261755e-07,7.277678027611797e-07,5.546776775087523e-07,4.562963076013776e-06,3.677408858470264e-07,-1.8986951411579123e-07,-1.3397300219682572e-09,-3.094729435188798e-07,4.1712561450504186e-07,-8.573599537594867e-07,-9.884600906106638e-07,7.400697424894613e-07,-6.809981868882697e-07,-1.0487702062166648e-06,6.944498017502745e-06,5.043484849843153e-07,8.587846745263019e-07
06/06/2023,4.0159593446246105e-07,3.579028049548864e-08,8.909924724382343e-07,2.644386967256659e-07,2.5239684854621434e-07,6.565553551381931e-07,3.646612573341088e-07,-1.6683714379084352e-07,2.0387661234772872e-07,1.0615511776010096e-06,8.655018166875483e-07,9.685974576779573e-06,3.3534190432019726e-07,-5.339454235935417e-07,1.9701296805778288e-08,-1.1988422593787505e-07,5.217806545154814e-07,-1.4514895504907207e-06,-1.357828550963973e-06,1.5956632722212262e-06,-5.402393342073819e-07,-1.5522093901747877e-06,7.427434919454788e-06,4.1150215629138784e-07,1.1533228434415087e-06
06/07/2023,3.4506021787655886e-07,6.398729220648837e-08,8.313710690721659e-07,2.549289426082801e-07,2.450098745977692e-07,6.964738086428112e-07,3.347946348379201e-07,2.4047090843341574e-07,2.2396427323626837e-07,9.83273069691224e-07,4.287513715576667e-07,6.1233610913214356e-06,4.0059330874418504e-07,-1.6216771918545557e-07,2.89994710062318e-07,-1.4348890875450143e-07,1.6956842194122759e-06,-2.6692784050454897e-08,-1.5581823384921908e-06,2.874007631795973e-06,-7.512933483759467e-07,-1.258143531661803e-06,1.0860537148598154e-05,5.96322090867827e-07,2.5832421322926842e-06
06/08/2023,7.336629331491298e-08,4.7956461395652273e-08,4.7226486490086796e-07,5.185940551366065e-08,2.614667931105465e-08,3.327337860203634e-07,3.516289502915821e-08,2.672667811985714e-07,1.5705683104472773e-07,-1.022849969127166e-07,-1.2615933771316772e-07,7.0993535573777955e-06,1.7431816397380858e-07,-3.7243960752904526e-07,2.2083845577625976e-07,-4.544944637474105e-08,6.575056123663728e-07,-1.085903337229824e-06,-1.070133647168103e-06,1.8371659652872228e-06,-4.314650245900692e-07,-1.028700202483773e-06,3.6241442348961108e-06,-1.8696535616441593e-07,2.2480937232684793e-06
06/09/2023,9.090431003496039e-08,6.279783755317616e-08,5.162390135055108e-07,8.305960849930486e-08,-1.9114300295214204e-08,3.436697418985489e-07,-2.773106797365593e-08,4.7546843253270986e-07,1.9923302112478065e-07,8.696837056349683e-07,8.420517025793566e-07,8.503840457022243e-06,1.1966685677603646e-07,-7.228110994669645e-07,1.6926625642809503e-07,1.930374976154266e-07,5.34713042542995e-07,-2.4017509589590355e-06,-8.209089403614824e-07,2.88472311911457e-06,-3.8647029620801065e-07,-8.577286853523771e-07,3.5969004220112442e-06,-3.2020284157763613e-07,3.202477754901929e-06
06/12/2023,1.1789519551442217e-07,6.775552531854704e-08,5.619690630400934e-07,1.20326209790343e-07,-1.816878359451086e-08,4.640967487442292e-07,-1.5184525674414525e-08,3.5062129285538694e-07,1.784662873317171e-07,3.973793597316879e-07,9.73797069251711e-07,9.321885382983948e-06,1.8138051228269437e-07,-6.545010761525493e-07,8.679900732515278e-08,1.1049900107638149e-07,6.380989473905245e-07,-1.925913635722842e-06,-7.748392001484786e-07,3.2479675792882935e-06,-6.346134567010052e-07,-1.0954680255610806e-06,2.811392390495099e-06,3.065259158905234e-07,1.4037179430570737e-06
06/13/2023,1.3693684421896397e-07,1.0143113058734101e-07,6.854185433677391e-07,1.9578669947199214e-07,-3.983381431078498e-08,5.927475125529948e-07,-5.42601897866169e-08,4.4804444636466173e-07,2.1469086093748902e-07,1.016269296953926e-06,1.1281122166733242e-06,5.109268646590228e-06,2.8324606458694223e-07,-2.5628323239919433e-07,9.788436282654096e-08,2.96675413699978e-07,7.874272888667168e-07,-9.959429373353298e-07,-4.6957018673663356e-07,4.2123121854286376e-06,-5.414767340683983e-07,-1.0122203355619634e-06,3.987961360779681e-06,1.4101617593186065e-07,7.912055642255183e-07
06/14/2023,2.6300414070380407e-07,1.246864763606254e-07,5.491513269227883e-07,2.0070708900986998e-07,4.6513004165693093e-08,6.163018892773782e-07,4.793981133835572e-08,1.3814856870461738e-07,2.417942974235602e-07,3.011308861634451e-06,8.207266707249398e-07,6.150193893150465e-06,5.161793328971782e-07,-7.649610071909675e-08,2.77784841517357e-09,4.1310457155613936e-07,4.310040904890533e-07,-2.594461789355815e-07,-3.171403491312269e-07,6.359967309580365e-06,-3.9644791496871805e-07,-6.984880931425873e-07,3.9541268316809285e-06,9.679563141084601e-08,5.469828882300443e-07
06/15/2023,2.8782192775704427e-07,1.2264006453235985e-07,5.509827979133192e-07,1.5799806720201242e-07,7.489292746763023e-08,5.051660320275805e-07,9.134563248768969e-08,-1.4824039821288005e-08,2.3684019429617866e-07,2.3831038566247725e-06,-2.9723897377939743e-07,6.987114777979378e-06,5.010771130520606e-07,5.844904530894389e-08,-1.3583162351278533e-07,4.6689685224673153e-07,7.082714043965462e-07,6.120852789540085e-07,1.080257749817579e-08,4.999132502326482e-06,-7.085505093143638e-07,-5.687796637773114e-07,6.039706491870033e-06,1.8143894862437333e-08,7.507425107881925e-07
06/16/2023,1.7494873862790604e-07,1.1502478903017469e-07,2.1638008055622452e-07,1.7417625831519445e-07,3.699251142618633e-08,4.4398753291334386e-07,4.7233306159838586e-08,3.1235667531173076e-07,2.417521948156654e-07,2.723828525042577e-06,-3.636696065477311e-07,6.274640734645391e-06,5.853680059334488e-07,9.964813426691455e-08,1.3416787231142867e-08,8.455617196656105e-07,1.2957618153586772e-06,9.507718380932439e-07,3.589770225358928e-07,4.681390612032466e-06,-3.534733076862837e-07,-2.977232868797176e-07,2.6040547932550357e-06,1.211261420651917e-07,2.1146916945143248e-06
06/20/2023,6.094011676171652e-08,5.3435436010605906e-08,1.4690154189535308e-07,5.3204966799612716e-08,-1.9042615064105892e-08,1.6786806014584003e-07,-1.9268063680407072e-08,9.009294312080035e-08,2.081359008336312e-07,1.1985922502125497e-06,-6.21631562675484e-07,9.977847856653897e-07,3.341384762331037e-07,1.271791034129665e-07,3.5344754897401267e-09,4.767956759823833e-07,2.3854540125562636e-07,9.80091889057634e-08,2.532321920243829e-07,1.0265893996386432e-06,-9.944162695899332e-08,5.371969183565008e-08,1.4403671874352742e-06,-1.249441057246041e-07,1.476379108176513e-06
06/21/2023,7.829848969845396e-08,8.732199709250413e-08,2.0429707171400826e-07,5.948492652152621e-08,-1.766084026506466e-08,4.0131863529773575e-07,-2.7924317333803695e-08,3.503545891901229e-08,2.1999531561694342e-07,2.3076406520697403e-06,-4.7411663672061824e-07,2.9245071012667124e-06,4.375981477522387e-07,1.7699457949417145e-07,-7.244120375834749e-08,7.9072494422043e-07,9.140632888300305e-07,4.890359283463997e-07,6.51253067192355e-07,1.3637562853813168e-06,1.253767221723737e-07,2.077384895276822e-07,3.0864612375524805e-06,-9.115841256929161e-08,3.3334560711885063e-06
06/22/2023,6.267835161413285e-08,7.645286904946858e-08,2.496964285527156e-07,6.76023471860758e-08,-6.230302619543395e-08,3.1093607546478917e-07,-7.563695379457636e-08,3.859496504924536e-07,1.285661239872505e-07,2.334953865415457e-06,-4.4058961362856216e-07,2.115288392794517e-06,4.906744910617728e-07,4.001789226015607e-07,1.2449072346474665e-07,7.924939798667166e-07,2.2429252730812858e-06,1.323780267894886e-06,1.0474175004546605e-06,1.2371013568709572e-06,9.909643957524021e-08,-1.3680202894095694e-07,2.7168468098595943e-06,-7.744167551078825e-07,3.920561483998694e-06
06/23/2023,9.100754960867369e-08,7.487462294493159e-08,1.9592609480202294e-07,6.65294125397538e-08,-1.7093873544470744e-08,2.562726858365491e-07,-1.9345016732382466e-08,4.450167843905756e-08,1.6485658926063222e-07,1.6668279872881298e-06,-9.291074769839442e-07,2.831339870273507e-06,1.4428494186733386e-07,1.3296738373385814e-07,-4.6604395895164126e-09,1.3069261758365241e-06,1.4531319443062051e-06,9.65100078539736e-07,6.241181742445637e-07,2.0314006556463273e-06,3.1900919962568116e-07,6.163626270359245e-07,3.3073115302693503e-06,3.2195211127445844e-08,5.009790062305943e-06
06/26/2023,-4.907969912430505e-09,5.965825294807715e-08,2.0566454288570761e-07,5.6899607276976495e-08,-5.35737253769623e-08,1.1597184983024491e-07,-5.973544129621633e-08,-2.0709508448272358e-07,1.1282644309155535e-07,7.724404968958919e-07,-9.296162202482732e-07,3.3416285899910264e-07,-1.1640349987649339e-07,6.126078907414753e-08,-1.7715378125507982e-07,5.736521700731819e-07,1.9301213656118228e-07,4.3508846173178526e-07,9.564576016585168e-08,1.6124602533452825e-06,1.1266292081372729e-07,-9.386023839206495e-08,2.489786587569469e-06,-9.845678634770933e-08,5.435431958591295e-08
06/27/2023,-1.0152657763939903e-07,6.588877667694265e-08,6.275729721990642e-08,2.7006661490639675e-08,-1.79182835532942e-07,1.0765563420912356e-07,-2.568193254358202e-07,-1.3084568613409903e-07,5.984515246083141e-08,5.951703035927014e-07,-1.2936365599448144e-06,1.1273279817408054e-06,8.529400193915167e-09,-4.0124480214356275e-08,-6.649381824352604e-08,4.805933616941261e-07,1.1364748937379033e-06,5.596052335781533e-07,4.202792711250703e-07,7.802774650416241e-07,-3.4510643320565297e-09,-2.157649697050152e-07,3.294013082678261e-06,-2.496637047592326e-07,1.0466003680439683e-06
06/28/2023,1.0952037000236964e-08,9.734392520321637e-08,1.803535315306965e-07,4.3371919081439985e-08,-1.7841114920014735e-07,2.2504814304160796e-07,-2.5560557752361157e-07,-2.2040921209911543e-07,7.915834601336139e-08,1.1686533899495923e-06,-2.782266734228164e-07,2.966098845916943e-06,-1.2321955623928352e-08,-8.33088444340161e-08,-1.1395195842184877e-07,6.556057712235508e-07,1.1218043882163047e-06,2.1919362574889223e-07,7.028415710398219e-07,1.6284490345833412e-06,4.241411779913671e-07,-2.665379153761772e-07,4.8386103645171005e-06,-4.715929805006703e-07,1.2342180083281034e-06
06/29/2023,1.903376091833912e-07,1.2550264761479398e-07,1.6680109929319135e-07,1.235350535519789e-07,-6.990695578291713e-08,4.920660122487078e-07,-7.659221107241365e-08,-5.3206142764727e-07,8.826706096125789e-08,1.7925599937681668e-06,-4.3402899969712013e-07,3.588601078842111e-06,-1.9747674341204774e-07,2.2426963462234621e-07,-2.2041964754349226e-07,4.130891787150641e-07,3.960398695265517e-07,1.1827897533182958e-06,5.323178462506998e-07,3.3883965089012478e-06,4.3142485166819205e-07,-4.2290556104297513e-07,4.7459384047106045e-06,6.554403747720136e-07,7.130239005960218e-07
06/30/2023,1.7708377517841527e-07,1.0777944772212495e-07,1.5777695580938725e-07,7.206955135052421e-08,-1.0331485631021002e-07,4.1611520500965694e-07,-1.1710091182321241e-07,-3.3441886777400867e-07,7.342729636145802e-08,2.0001851195006954e-06,-9.441704503747686e-07,3.1036278212513306e-06,1.2439476628385873e-07,7.097558074867844e-07,-1.211864957347031e-07,5.269078934612154e-07,6.815305481833108e-07,2.1637536640696706e-06,2.7341002550144954e-07,1.988213936119962e-06,4.646411602524215e-07,-6.475893639190972e-07,5.348297138615768e-06,1.1190627448391858e-07,2.1510259718314002e-06
07/03/2023,1.568605112485427e-07,8.451233844738098e-08,1.8200822390690662e-07,1.0337814205073448e-07,-7.01183774700742e-08,4.2258464774774304e-07,-6.479359618786374e-08,-1.49768224104341e-07,6.33058824535567e-08,1.6212328429825103e-06,-6.623382702696476e-07,3.3735983040863486e-06,2.2110897779218348e-07,9.051352096054927e-07,-9.626247960324094e-09,4.542930079719915e-07,1.3837837679928826e-06,1.4799521714500536e-06,5.00934593661212e-07,1.8358269117112662e-06,5.224903864597748e-07,-2.8663581906938693e-07,2.4894364505090788e-06,-3.1435044900370047e-07,1.946802435969616e-06
07/05/2023,1.4791534877304123e-07,1.4995606618440016e-07,3.745357340613889e-07,1.0202728974370624e-07,-2.0907728966735672e-07,6.400249083337449e-07,-2.194544751684486e-07,-2.3305536256785653e-08,1.0029723586073812e-07,1.711957270441494e-06,-1.5588320750382427e-06,2.7267774386808857e-06,4.960012761953684e-07,1.6898736156877268e-06,1.3211582947966314e-07,5.34895062990658e-07,2.0525900558126105e-06,3.8090018751861774e-06,1.2201560504937563e-06,4.049222982049306e-06,1.4354109729095533e-06,-7.38383060199618e-07,1.4950381786215906e-06,-3.977741357446863e-07,3.9766808504404455e-06
07/06/2023,6.35404041053031e-08,9.324545398782601e-08,9.754851819493948e-08,8.182100109993395e-08,-6.089308799180886e-08,2.508599824624705e-07,-8.113149688960496e-08,-2.1965327913461394e-07,6.985356014156477e-08,2.1043269601858614e-06,-8.092195438078256e-07,8.738681278744535e-07,2.064720474144472e-07,9.451697261967114e-07,3.5350043132564275e-08,1.7825055680344575e-07,1.4312424940412515e-06,2.260177660385111e-06,5.9780206639029e-07,2.245324053860233e-06,5.754556248932523e-07,-7.226704663266535e-08,7.883806975368702e-07,4.5687110608405206e-07,2.708977561541075e-06
07/07/2023,4.1368783314407405e-08,9.475478380466498e-08,-6.848941606706205e-08,3.7760163502160886e-08,-1.1633070966831727e-07,1.4325669770005474e-07,-1.564221314848684e-07,-2.91207973925461e-07,6.391569008561195e-08,1.5785688916640598e-06,5.278633976103527e-07,-1.7997322346452338e-06,1.2520051797067025e-07,1.0727022712881695e-06,-1.1859279539358394e-07,3.91060292101304e-09,1.5963056581750384e-07,2.2741692342823074e-06,4.780078872736671e-07,1.102254667896692e-06,3.9183857555783114e-07,1.2292512211088224e-07,1.7470040638328067e-07,8.31337536784387e-08,2.8666719336597397e-06
07/10/2023,-1.4753343054965913e-07,5.367088799184773e-08,-9.899287182702428e-09,5.0097937362688886e-08,-2.067417222926728e-07,1.2083878616580935e-07,-2.1406579734201508e-07,-3.8857089190767145e-07,6.374103892717042e-08,-1.3986038995924328e-07,-2.2410238971607883e-07,-2.140094668265822e-06,9.73072785699514e-08,7.933486468255753e-07,-1.1758061504601604e-07,-3.8967906894048047e-07,8.863641357160109e-08,9.581310116599013e-07,2.572965959985369e-08,-2.84889107321788e-07,-3.2314499827716153e-08,-4.175889938652413e-08,-4.942524141474412e-07,-3.6396728423252356e-07,1.7251761106928257e-06
07/11/2023,-9.353720684907684e-08,3.330082732512829e-08,-3.388716529883232e-08,2.1116357397285554e-08,-1.6229280360733065e-07,1.257997231458181e-07,-1.7583619936647976e-07,-2.4732186513343475e-07,2.9149764393956937e-08,6.052046311443368e-07,2.29205525855714e-07,3.618816382940955e-07,1.4497414929299253e-07,8.31646950520034e-07,-2.813118485804422e-08,-5.007699615522579e-07,1.0151301944935012e-06,1.93198593061352e-06,-8.224027971519824e-08,3.2810755253892874e-07,9.84059523570832e-08,-5.80862693660381e-07,7.04767739593475e-08,1.2979916915763057e-07,2.0938015295077074e-06
07/12/2023,-6.182587153580666e-08,3.557978931149559e-08,-1.0738225126724402e-07,4.7748654071937405e-08,-2.0978523656989854e-07,1.779820807813082e-07,-2.711061422230433e-07,5.70803512040304e-07,-1.8461436213944147e-08,-7.777750037141472e-07,-4.4851042676558247e-07,6.332915284496797e-07,3.0454270193441753e-07,1.6118741491317963e-06,2.514836359594338e-07,-5.071896707460899e-07,1.3948216748435671e-06,2.9378034202326247e-06,-1.0484227107927993e-08,1.515204257023249e-06,-2.2810772014841016e-07,-3.1732314714517014e-07,1.3662520841551006e-06,1.929863983804747e-07,2.230377567355881e-06
07/13/2023,3.638111117841472e-08,5.198820479894768e-08,4.136774185399145e-08,8.852753121757092e-08,-4.419896377970224e-08,2.6815761501524815e-07,-6.130959984999503e-08,4.7545536259650745e-07,5.047720768060297e-08,-8.807856026490331e-07,-7.209950609646577e-07,1.7693490039018658e-06,3.61769890808037e-07,1.0763671125290361e-06,1.9053791159906657e-07,-5.099384419979534e-07,1.0552979829021578e-06,2.870951710558317e-06,-5.836336568444409e-08,1.8042342436406632e-06,-3.962827234592959e-07,-2.778402706556072e-07,2.0670701656023676e-06,9.458496659395497e-07,3.12909529143335e-06
07/14/2023,4.222214777401047e-08,4.578953125585508e-08,1.4347694076424408e-07,5.2126676074836185e-08,2.547986071359618e-08,3.307269393202413e-07,2.4575334727949393e-08,3.917668980076506e-07,4.457244028494398e-08,-1.7524593092257286e-06,-8.978895065189217e-07,2.19569800444694e-06,5.924108298554108e-07,1.122531537340562e-06,4.474574374263594e-08,-6.423014028795577e-07,1.3771206963911795e-06,2.5582208536468546e-06,-1.1991386639336815e-07,1.6503326964431754e-06,-6.664221011906114e-07,-6.002000759103753e-07,2.7260289219197944e-06,1.3805971605752747e-06,6.1880923650217444e-06
07/17/2023,1.0778542338859576e-07,5.1668623061218704e-08,1.0021841957873706e-07,7.605886980187932e-08,7.567832031408237e-08,3.089727655979711e-07,1.0635791333523402e-07,2.0895482113005248e-07,8.062924257000851e-08,-6.919230564320575e-07,5.841732774686141e-08,4.366877223284999e-06,2.91156407770997e-07,1.2000549917390691e-06,-5.062169664498142e-08,-6.322879380357695e-07,1.7735184896221723e-06,3.020811624564685e-06,1.747561457441074e-07,2.3214446173384493e-06,-8.787372536109403e-07,1.194442533741086e-08,2.7003290271899062e-06,2.1423685142060056e-06,5.145044572606601e-06
07/18/2023,2.55993515164955e-07,9.316362380243635e-08,2.810218874514474e-07,1.0098606022282094e-07,2.073439511090623e-07,4.559168129573151e-07,2.424640293349731e-07,-8.504738343636956e-08,1.5554227111666733e-07,-5.286744008874117e-07,2.2869558148306327e-07,4.0262665100088224e-06,5.905725432244356e-07,1.8061176907642248e-06,-1.5457611231135232e-07,-5.079050568754439e-07,1.3234898055149436e-06,2.8004390041879536e-06,5.5284226100280085e-08,2.954950006304169e-06,-9.003467360979712e-07,-2.2047658484980993e-08,3.349382692852158e-06,2.7976343854694183e-06,3.0627111241182496e-06
07/19/2023,1.148150345061079e-07,6.235278881452192e-08,2.3528643020411792e-07,5.140200645441498e-08,1.7497109191381633e-07,4.194294360217167e-07,2.0217860745011172e-07,2.1076862689396585e-08,1.5331135204126654e-07,-1.27945450483778e-06,4.098548270733645e-07,2.645535229846419e-06,7.699501238097215e-07,7.697310617646809e-07,-1.4103727889942614e-07,-4.0907709110805964e-07,4.154452895609554e-07,1.6021583029654312e-06,-9.335474454423703e-08,2.465124815566447e-06,-8.672652397814459e-07,5.565763490952772e-07,2.144391744064202e-06,1.7682376806001243e-06,3.968221812867178e-06
07/20/2023,1.4410638321654473e-07,3.8395928053172035e-08,3.390677597708381e-07,8.981518894547115e-08,4.1353867307413206e-08,4.947683790533593e-07,6.292195195118573e-08,-2.6261868199196154e-08,9.600537069883552e-08,-5.063997029205952e-07,1.2438279103628904e-06,2.6126347547829683e-06,9.032389688745511e-07,1.221081736041099e-06,-2.305362099976823e-07,-3.4424177550816227e-07,1.7919496226746685e-06,2.621700191246498e-06,3.2240181238954835e-08,3.171536165283087e-06,-8.734031461315611e-07,8.155158882508472e-07,2.7411570142564734e-06,1.2286211590576001e-06,2.897016684962826e-06
07/21/2023,1.0444052949382667e-07,3.1338603973168994e-08,2.1396638515832215e-07,2.6924459874036997e-08,2.2149528885685974e-09,3.12779141688074e-07,-1.4522322860831178e-08,1.745459517765436e-08,1.1972512911711558e-08,-5.4965531823326735e-08,1.96920114005648e-06,1.0568791054701659e-06,8.925652300553519e-07,4.817590707541439e-07,-1.958936500064887e-07,1.1913291120429559e-07,1.7418654232434125e-06,1.0425605259665741e-06,1.2255667435189808e-07,2.7428284409837966e-06,-5.542172294350299e-07,9.59402164726909e-07,2.096543090039046e-06,1.5888384364157282e-06,3.303368795950104e-06
07/24/2023,1.3673098605593155e-08,-1.4552071321001163e-08,4.9276077046766944e-08,-2.0722530123285086e-09,3.665237908443811e-09,6.027036593817328e-08,-9.656835140269305e-09,9.728706717234613e-08,-4.15104264544822e-09,-6.645743598863253e-07,1.8659292100662702e-06,4.551649867418758e-07,6.149453114517554e-07,1.3734203115545362e-07,-1.8321292322390577e-07,2.3362813155636936e-07,8.615617750557469e-07,5.702827335457385e-07,7.89112323443624e-08,6.873722018640655e-07,-5.288498374891879e-07,1.1827204839465195e-06,7.889203303992547e-07,2.2541776556583516e-06,1.3517137123178429e-06
07/25/2023,7.896251294264459e-08,3.3205040176512024e-09,1.355427938805402e-07,-2.391828401227958e-08,4.579462825441365e-08,7.844080548831349e-08,4.9150896251549516e-08,3.016204008574689e-07,-2.8169180157116198e-08,-2.0775009030855753e-07,2.828051798605424e-06,1.4353571481993336e-06,5.402054227579621e-07,1.9367954407009103e-07,-1.1963005507639253e-07,3.1224298892634576e-07,1.8564502456679767e-06,9.073253843064674e-07,1.0870844000954892e-07,2.0277720833889426e-06,-8.015256049162857e-07,1.3541751493076217e-06,3.523831902066175e-06,1.2342302462731118e-06,1.5828360636831062e-06
07/26/2023,9.112365249431855e-08,3.210243333853838e-08,2.2824561504677006e-07,-2.4434673827031907e-08,7.195306318293271e-09,1.7345869918695625e-09,4.10036115228032e-09,5.908246131641384e-07,-5.4000324007758846e-08,-1.0082873335239382e-06,3.0861568279925773e-06,3.249505710855192e-06,8.467739198686521e-07,-6.351010264137829e-08,-8.150293080011425e-08,4.266945607760762e-07,1.5949521898557348e-06,6.662754294013276e-07,1.7192226912670982e-07,2.7745715267397667e-06,-8.35022336928083e-07,6.098170576921204e-07,3.161333623379524e-06,1.7824410630956174e-06,7.062502054888808e-07
07/27/2023,-1.756622056071219e-08,2.9542335111708536e-08,2.183825434363677e-07,-3.034822752305363e-09,1.2363952474974283e-07,4.768632221982194e-08,1.5619946604044858e-07,9.137022317353276e-07,-4.5985997596804394e-08,-1.059705478825782e-06,2.2266823997600477e-06,2.6750617035018163e-06,1.163977732326815e-06,-9.867620297114038e-08,1.3908229724703382e-07,4.815991403656231e-07,2.6474108324223045e-06,9.166643725246537e-07,1.82921823993888e-07,4.102444540405261e-06,-5.857526500112259e-07,6.766744617461417e-07,2.367694524846793e-06,1.512855192572701e-06,1.912774970092893e-06
07/28/2023,-4.8631524193037553e-08,2.8067290330589964e-08,1.7528065772848044e-07,-2.2408316933705116e-08,1.846996390116633e-07,1.1350168542832341e-07,2.253971746179641e-07,5.451893949487758e-07,-6.578191254679803e-08,3.417532313422419e-07,3.1227601181976915e-06,2.52014257150193e-06,7.507617726811859e-07,-1.0417417669003046e-07,1.2392683600641382e-07,7.285243490255762e-07,3.405449793054783e-06,4.202221664889379e-07,3.093137381444531e-07,4.7162545486136795e-06,-3.4871971429817734e-07,7.210271236515921e-07,2.3874655554816544e-06,1.7266762690375885e-06,2.7243355129587716e-07
07/31/2023,6.919074186383438e-08,7.926888664674652e-08,3.2713521189523997e-07,8.627248564510787e-08,3.785457416435451e-07,2.7204895498591164e-07,5.120391941322729e-07,3.5640675026311497e-07,-1.0550097241323078e-08,8.1662485571952e-07,2.9379335574696746e-06,1.3375025994812696e-06,8.899548051020762e-07,-1.4892657305201887e-07,-2.8819529851555443e-08,6.637757536043976e-07,2.9966869539702754e-06,4.5322206918466915e-08,5.397169024851503e-07,5.02392573034909e-06,-4.768545939417355e-07,1.5205021251714489e-06,2.331610694997334e-06,1.4179017157750781e-06,1.4512893540494304e-06
08/01/2023,4.0780133566027025e-08,1.1462548529242801e-07,4.0616263085561296e-07,9.080662868029177e-08,4.7407196558928785e-07,2.6391142516663295e-07,7.117328455025129e-07,2.6835118773665175e-07,-1.0342132185802992e-08,1.6350258756066625e-06,3.8471313259362365e-06,1.2586835590442207e-06,8.039905054807119e-07,-2.4425295404930584e-07,4.9528834589663574e-08,2.4789513538185455e-07,2.3917158470045044e-06,-2.472861505746295e-07,6.977894006833566e-07,4.289252740767946e-06,-2.549402372027669e-07,1.1344728529481857e-06,2.0218200652045823e-06,3.116027504173287e-07,1.0345145390831476e-06
08/02/2023,-1.3927894718985086e-08,8.748823732296224e-08,2.494629050560085e-07,1.6162752878405517e-08,4.580384960686447e-07,1.8941723820992843e-07,4.6300171905971836e-07,2.2124058750514652e-07,-4.8275104587803484e-08,1.6308644065289445e-06,5.433232305689565e-06,1.7154868529777522e-06,8.892999952542818e-07,-2.1681431516507029e-07,8.611013163665641e-09,4.325223489104326e-07,1.798992790613564e-06,-3.8539388243221427e-07,8.693158463154859e-07,2.2467352455510837e-06,-2.035907198494537e-07,2.2781955823741877e-06,3.617809298271663e-06,-3.143795306353124e-07,-6.209834517640585e-08
08/03/2023,-1.59366153933768e-07,2.1247484236924294e-08,-7.007364247618099e-08,-8.886604790971792e-08,1.1735677965078525e-07,1.4034525429517175e-08,1.3442155417133047e-07,1.9943614011190522e-07,-8.41315686670994e-08,1.92270098101546e-06,3.9563677930419615e-06,8.106919330418872e-08,5.285173265687345e-07,-4.8544438076246e-07,5.320553311895304e-08,4.788763901541829e-07,1.6051394819286756e-06,-1.0915615642003796e-06,9.100847577447562e-07,1.578885033156338e-06,-5.363018411382404e-08,2.053323901647524e-06,8.471908101837106e-07,-8.356563300321512e-07,-1.7881287303847894e-06
